,LV1.101 SGen 1_p_out,LV1.101 SGen 2_p_out,LV1.101 SGen 4_p_out,LV1.101 SGen 3_p_out
4091,13.54816,24.73949300625,6.74668625,7.790191999999999
4092,11.61369,23.3477011845,8.469744,6.6778717499999996
4093,12.55646,27.47836028925,6.8754824999999995,7.2199645
4094,10.142570000000001,23.862899497500003,4.5681985,5.83197775
4095,6.549259999999999,16.305285906,2.475472,3.7658245
4096,4.699954,13.326886287,1.82647,2.70247355
4097,2.186082,7.112493771075,0.9126882750000002,1.25699715
4098,0.0,0.0,0.0,0.0
4099,0.0,0.0,0.0,0.0
4100,0.0,0.0,0.0,0.0
4101,0.0,0.0,0.0,0.0
4102,0.0,0.0,0.0,0.0
4103,0.0,0.0,0.0,0.0
4104,0.0,0.0,0.0,0.0
4105,0.0,0.0,0.0,0.0
4106,0.0,0.0,0.0,0.0
4107,0.0,0.0,0.0,0.0
4108,0.0,0.0,0.0,0.0
4109,1.286471,2.159520000075,0.53734185,0.739720825
4110,3.709906,6.105791721375001,1.5743760999999998,2.13319595
4111,3.9937430000000003,6.563642575725001,1.7779687000000002,2.2964022250000005
4112,3.984891,6.99124424265,1.60149195,2.291312325
4113,4.025636,7.322284436625,1.3564902749999999,2.3147406999999998
4114,3.1959999999999997,6.0186183327,1.3333121749999999,1.8377000000000001
4115,3.0665999999999998,5.883877474650001,1.41275925,1.7632949999999998
4116,3.1638040000000003,6.181731153225,1.500041925,1.8191872999999998
4117,3.1278559999999995,6.2301216231000005,1.6583656,1.7985172
4118,3.24791,6.785276610375,1.627226025,1.86754825
4119,3.62863,8.029998242775001,1.3476643,2.08646225
4120,2.758141,6.5607483573,0.692379475,1.5859310750000002
4121,1.383818,3.5408107273500002,0.0,0.79569535
4122,0.0,0.0,0.0,0.0
4123,0.0,0.0,0.0,0.0
4124,0.0,0.0,0.0,0.0
4125,0.0,0.0,0.0,0.0
4126,0.0,0.0,0.0,0.0
4127,0.0,0.0,0.0,0.0
4128,0.0,0.0,0.0,0.0
4129,0.0,0.0,0.0,0.0
4130,0.0,0.0,0.0,0.0
4131,0.0,0.0,0.0,0.0
4132,0.0,0.0,0.0,0.0
4133,1.880108,1.9272124327500002,1.2217304,1.0810621
4134,6.177460000000001,4.776477394725,3.8264670000000005,3.5520395000000002
4135,9.41564,6.304636480275001,5.313293,5.413993
4136,14.712399999999999,14.654503665,7.43436275,8.45963
4137,20.95654,26.220168882000003,9.81939475,12.050010499999999
4138,23.10289,35.131853439,10.485738999999999,13.284161749999999
4139,23.195550000000004,41.1580590525,10.5220955,13.33744125
4140,21.112769999999998,43.19888474475,9.730208750000001,12.13984275
4141,18.26802,43.326038322,7.924748,10.504111499999999
4142,12.536800000000001,32.50289591325,5.221988499999999,7.20866
4143,5.48672,13.575569604750001,2.4796995,3.154864
4144,3.757918,10.1597060295,1.5874291,2.16080285
4145,1.7894999999999999,5.39050043205,0.788994,1.0289625
4146,0.0,0.0,0.0,0.0
4147,0.0,0.0,0.0,0.0
4148,0.0,0.0,0.0,0.0
4149,0.0,0.0,0.0,0.0
4150,0.0,0.0,0.0,0.0
4151,0.0,0.0,0.0,0.0
4152,0.0,0.0,0.0,0.0
4153,0.0,0.0,0.0,0.0
4154,0.0,0.0,0.0,0.0
4155,0.0,0.0,0.0,0.0
4156,0.0,0.0,0.0,0.0
4157,1.417722,2.3388498495,0.8363666999999999,0.8151901500000001
4158,4.989418000000001,5.5196135342999995,2.98691875,2.86891535
4159,8.48298,6.0957844272,4.924913999999999,4.8777135000000005
4160,14.00422,13.74491175525,7.3875895,8.0524265
4161,20.355199999999996,25.418801538,9.361566,11.70424
4162,21.33415,32.305904865,8.282323250000001,12.267136250000002
4163,18.22807,32.44281687675,7.985434,10.48114025
4164,15.26324,30.7223343315,7.977254499999999,8.776363
4165,13.327280000000002,30.31465515525,5.416135249999999,7.6631860000000005
4166,11.33258,30.739186246499997,4.321911,6.5162335
4167,7.793749999999999,26.8907575275,2.569428425,4.48140625
4168,4.115976,20.285943372000002,0.799760825,2.3666862
4169,1.315164,10.638564951374999,0.0,0.7562193
4170,0.0,0.0,0.0,0.0
4171,0.0,0.0,0.0,0.0
4172,0.0,0.0,0.0,0.0
4173,0.0,0.0,0.0,0.0
4174,0.0,0.0,0.0,0.0
4175,0.0,0.0,0.0,0.0
4176,0.0,0.0,0.0,0.0
4177,0.0,0.0,0.0,0.0
4178,0.0,0.0,0.0,0.0
4179,0.0,0.0,0.0,0.0
4180,0.0,0.0,0.0,0.0
4181,1.600274,0.0,1.0739830750000001,0.92015755
4182,5.6375,0.0,3.4886660000000003,3.2415625
4183,9.67156,3.5505103761,5.333276250000001,5.561147
4184,15.06138,14.451810399,7.710484999999999,8.6602935
4185,19.7312,25.52475305475,9.589043499999999,11.345440000000002
4186,20.647630000000003,32.03588232,9.6657275,11.87238725
4187,20.33514,36.430156323000006,8.494577,11.692705499999999
4188,17.71096,35.499440733750006,6.30696925,10.183802
4189,13.563419999999999,30.320710087500004,5.00730275,7.798966499999999
4190,9.5209,22.466718339750003,3.5109719999999998,5.4745175
4191,4.46612,10.158099218999999,1.3753719999999998,2.568019
4192,3.901094,10.1755389915,0.89107625,2.24312905
4193,2.037242,7.596702196199999,0.0,1.17141415
4194,0.0,2.541033639,0.0,0.0
4195,0.0,0.0,0.0,0.0
4196,0.0,0.0,0.0,0.0
4197,0.0,0.0,0.0,0.0
4198,0.0,0.0,0.0,0.0
4199,0.0,0.0,0.0,0.0
4200,0.0,0.0,0.0,0.0
4201,0.0,0.0,0.0,0.0
4202,0.0,0.0,0.0,0.0
4203,0.0,0.0,0.0,0.0
4204,0.0,0.0,0.0,0.0
4205,0.0,0.0,0.4617703,0.0
4206,1.031314,1.7722727910000002,1.335486725,0.59300555
4207,2.997278,5.202384072525001,1.5530998999999999,1.72343485
4208,3.8727549999999997,6.86874257775,1.587546425,2.226834125
4209,4.6399,8.412005682,1.6120322,2.6679424999999997
4210,4.41178,8.2320037155,1.68740995,2.5367735
4211,3.569838,6.819229300050001,1.6305648,2.05265685
4212,2.585706,5.0362849358999995,1.5290648999999998,1.48678095
4213,1.4194849999999999,2.7923662345499998,1.1061990000000002,0.816203875
4214,0.0,0.0,0.6193506000000001,0.0
4215,0.0,0.0,0.0,0.0
4216,0.0,0.0,0.0,0.0
4217,0.0,0.0,0.0,0.0
4218,0.0,0.0,0.0,0.0
4219,0.0,0.0,0.0,0.0
4220,0.0,0.0,0.0,0.0
4221,0.0,0.0,0.0,0.0
4222,0.0,0.0,0.0,0.0
4223,0.0,0.0,0.0,0.0
4224,0.0,0.0,0.0,0.0
4225,0.0,0.0,0.0,0.0
4226,0.0,0.0,0.0,0.0
4227,0.0,0.0,0.0,0.0
4228,0.0,0.0,0.0,0.0
4229,0.0,0.0,0.0,0.0
4230,0.93506,0.0,0.42106185,0.5376595
4231,3.268408,2.28965401485,1.4310876,1.8793346
4232,7.35018,10.537763066325,3.7036177500000003,4.2263535
4233,11.63147,18.212844303,6.053685,6.688095250000001
4234,9.91686,17.235041327999998,4.569519,5.7021945
4235,9.410120000000001,17.69797910925,4.017854,5.410819
4236,10.8812,21.54989578275,4.0509615,6.256690000000001
4237,9.1921,19.51696697625,3.2868527499999995,5.2854575
4238,5.267366999999999,11.7658581291,2.090508725,3.028736025
4239,0.0,0.0,0.0,0.0
4240,0.0,0.0,0.0,0.0
4241,0.0,0.0,0.0,0.0
4242,0.0,0.0,0.0,0.0
4243,0.0,0.0,0.0,0.0
4244,0.0,0.0,0.0,0.0
4245,0.0,0.0,0.0,0.0
4246,0.0,0.0,0.0,0.0
4247,0.0,0.0,0.0,0.0
4248,0.0,0.0,0.0,0.0
4249,0.0,0.0,0.0,0.0
4250,0.0,0.0,0.0,0.0
4251,0.0,0.0,0.0,0.0
4252,0.0,0.0,0.0,0.0
4253,1.574004,0.0,1.27275205,0.9050522999999999
4254,5.61912,1.55639975985,3.6842330000000003,3.230994
4255,8.31405,6.505146835425,4.2731475,4.78057875
4256,10.54107,13.970668630499999,4.13713125,6.06111525
4257,13.394269999999999,20.848777737749998,4.103183,7.70170525
4258,13.757069999999999,23.620976541,5.1984475,7.91031525
4259,17.056060000000002,31.78516109625,7.2694902500000005,9.8072345
4260,18.47793,36.92691550575,8.7877565,10.62480975
4261,12.27344,27.365550435000003,6.291721750000001,7.057227999999999
4262,8.9825,20.9746380285,4.5102485,5.1649375
4263,5.27303,12.445256799,2.7159644999999997,3.03199225
4264,4.186282,11.469374158499999,1.6735276000000001,2.40711215
4265,1.976342,7.7446149813,0.8240965,1.13639665
4266,0.0,2.7581176566,0.0,0.0
4267,0.0,0.0,0.0,0.0
4268,0.0,0.0,0.0,0.0
4269,0.0,0.0,0.0,0.0
4270,0.0,0.0,0.0,0.0
4271,0.0,0.0,0.0,0.0
4272,0.0,0.0,0.0,0.0
4273,0.0,0.0,0.0,0.0
4274,0.0,0.0,0.0,0.0
4275,0.0,0.0,0.0,0.0
4276,0.0,0.0,0.0,0.0
4277,1.947586,2.4530588046000004,1.070773975,1.11986195
4278,5.60538,7.30713534885,2.687645,3.2230935
4279,6.021710000000001,8.628337242,2.307702,3.4624832500000005
4280,5.5251,9.049282402500001,2.0534345000000003,3.1769325
4281,4.78405,8.582065018649999,1.711686725,2.75082875
4282,3.478548,6.522990270074999,1.3029924499999999,2.0001651000000003
4283,1.9660469999999999,3.7436196053249997,0.730197075,1.1304770249999998
4284,0.0,0.0,0.0,0.0
4285,0.0,0.0,0.0,0.0
4286,0.0,0.0,0.0,0.0
4287,0.0,0.0,0.0,0.0
4288,0.0,0.0,0.0,0.0
4289,0.0,0.0,0.0,0.0
4290,0.0,0.0,0.0,0.0
4291,0.0,0.0,0.0,0.0
4292,0.0,0.0,0.0,0.0
4293,0.0,0.0,0.0,0.0
4294,0.0,0.0,0.0,0.0
4295,0.0,0.0,0.0,0.0
4296,0.0,0.0,0.0,0.0
4297,0.0,0.0,0.0,0.0
4298,0.0,0.0,0.0,0.0
4299,0.0,0.0,0.0,0.0
4300,0.0,0.0,0.0,0.0
4301,0.0,0.0,0.0,0.0
4302,0.8356969999999999,0.0,0.45796365,0.480525775
4303,3.151146,2.7894171494249997,1.5958347,1.8119089499999999
4304,8.794459999999999,12.383984411775,3.712657,5.0568145
4305,15.55367,21.927241512000002,6.009434,8.943360250000001
4306,15.3355,25.103004489,5.9148235,8.8179125
4307,16.44241,30.1860515295,6.7592405,9.45438575
4308,17.640790000000003,35.64236848725,7.2086380000000005,10.14345425
4309,15.25347,34.80365259675,6.1677610000000005,8.77074525
4310,11.48608,29.158633381500003,4.5644555,6.604496
4311,6.978560000000001,20.39796941625,2.6904285000000003,4.012671999999999
4312,4.504199,17.918249314500002,1.130306675,2.589914425
4313,1.713206,9.804352049324999,0.0,0.9850934499999999
4314,0.0,0.0,0.0,0.0
4315,0.0,0.0,0.0,0.0
4316,0.0,0.0,0.0,0.0
4317,0.0,0.0,0.0,0.0
4318,0.0,0.0,0.0,0.0
4319,0.0,0.0,0.0,0.0
4320,0.0,0.0,0.0,0.0
4321,0.0,0.0,0.0,0.0
4322,0.0,0.0,0.0,0.0
4323,0.0,0.0,0.0,0.0
4324,0.0,0.0,0.0,0.0
4325,1.068618,1.8386517003749998,0.0,0.6144553500000001
4326,4.001548,4.704004362599999,0.53080965,2.3008901
4327,6.05691,5.79395879145,1.6591978,3.4827232500000003
4328,6.6842500000000005,9.70049134575,2.87790625,3.84344375
4329,9.19885,15.0916736925,5.10030775,5.28933875
4330,13.4535,22.40648254125,6.838100000000001,7.7357625
4331,18.12916,33.16811546025,7.668067499999999,10.424267
4332,21.21106,43.1202490065,7.765186,12.1963595
4333,17.19128,39.92963283,6.35667325,9.884985999999998
4334,9.050854999999999,22.95981321075,3.8006792500000004,5.204241625
4335,0.0,0.0,1.2227773000000002,0.0
4336,0.0,0.0,1.109314525,0.0
4337,0.0,0.0,0.6027878249999999,0.0
4338,0.0,0.0,0.0,0.0
4339,0.0,0.0,0.0,0.0
4340,0.0,0.0,0.0,0.0
4341,0.0,0.0,0.0,0.0
4342,0.0,0.0,0.0,0.0
4343,0.0,0.0,0.0,0.0
4344,0.0,0.0,0.0,0.0
4345,0.0,0.0,0.0,0.0
4346,0.0,0.0,0.0,0.0
4347,0.0,0.0,0.0,0.0
4348,0.0,0.0,0.0,0.0
4349,1.7188729999999999,2.5248597196500002,0.0,0.988351975
4350,5.52286,6.673479830550001,0.8901595,3.1756444999999998
4351,7.40412,7.8338047212,2.52048775,4.257369
4352,11.140509999999999,13.95975407625,2.6434509999999998,6.40579325
4353,16.616079999999997,22.4451439695,3.826486,9.554246
4354,17.33166,27.60459288975,6.17587875,9.9657045
4355,16.59339,29.67910281675,6.22449975,9.541199250000002
4356,12.88672,25.6082092245,5.8846705,7.409864
4357,10.61692,22.9644964755,4.986987,6.104729000000001
4358,8.638259999999999,20.00518263,3.74426825,4.9669995
4359,6.020099999999999,14.747620293,2.463844,3.4615575
4360,4.182867,11.4506410995,1.759402375,2.405148525
4361,1.856237,5.7086841825,0.83101345,1.067336275
4362,0.0,0.0,0.0,0.0
4363,0.0,0.0,0.0,0.0
4364,0.0,0.0,0.0,0.0
4365,0.0,0.0,0.0,0.0
4366,0.0,0.0,0.0,0.0
4367,0.0,0.0,0.0,0.0
4368,0.0,0.0,0.0,0.0
4369,0.0,0.0,0.0,0.0
4370,0.0,0.0,0.0,0.0
4371,0.0,0.0,0.0,0.0
4372,0.0,0.0,0.0,0.0
4373,0.0,0.0,0.5104559,0.0
4374,1.644196,1.7971136894250002,2.197017025,0.9454127
4375,5.94058,5.8025023204499995,4.308140750000001,3.4158334999999997
4376,12.42278,12.597315939000001,7.025468500000001,7.1430985
4377,19.899169999999998,24.5973294675,9.887524,11.44202275
4378,22.125239999999998,33.5116789785,10.5435655,12.722013
4379,20.99106,36.901539657,9.357253,12.0698595
4380,15.727039999999999,31.2434112195,6.404843,9.043047999999999
4381,11.84032,25.7130830025,4.8515075,6.808184000000001
4382,8.653319999999999,19.896546564,3.393932,4.975659
4383,5.01028,11.53778117625,1.9078888,2.880911
4384,3.170152,7.750816877925,1.2823518,1.8228374
4385,1.46706,3.842140603275,0.607813325,0.8435594999999999
4386,0.0,0.0,0.0,0.0
4387,0.0,0.0,0.0,0.0
4388,0.0,0.0,0.0,0.0
4389,0.0,0.0,0.0,0.0
4390,0.0,0.0,0.0,0.0
4391,0.0,0.0,0.0,0.0
4392,0.0,0.0,0.0,0.0
4393,0.0,0.0,0.0,0.0
4394,0.0,0.0,0.0,0.0
4395,0.0,0.0,0.0,0.0
4396,0.0,0.0,0.0,0.0
4397,1.5571700000000002,0.0,1.048355875,0.8953727499999999
4398,5.529520000000001,0.0,3.425871,3.179474
4399,9.60419,3.5336467039499997,5.302539,5.52240925
4400,14.8728,14.427198765,7.695608,8.55186
4401,19.115759999999998,25.3846666125,9.405949999999999,10.991561999999998
4402,19.67596,31.24754581725,9.422879,11.313677
4403,18.07906,32.507677154250004,8.81320225,10.3954595
4404,14.377559999999999,28.458416718000002,7.015256,8.267097
4405,11.2548,23.884924558499996,5.3056075,6.471509999999999
4406,8.09456,17.908177356,3.9832075000000002,4.6543719999999995
4407,4.853759999999999,11.009826355500001,2.44363275,2.790912
4408,3.805231,9.6023387385,1.71991895,2.1880078249999997
4409,1.899928,5.3551231676999995,0.872379775,1.0924586
4410,0.0,0.0,0.0,0.0
4411,0.0,0.0,0.0,0.0
4412,0.0,0.0,0.0,0.0
4413,0.0,0.0,0.0,0.0
4414,0.0,0.0,0.0,0.0
4415,0.0,0.0,0.0,0.0
4416,0.0,0.0,0.0,0.0
4417,0.0,0.0,0.0,0.0
4418,0.0,0.0,0.0,0.0
4419,0.0,0.0,0.0,0.0
4420,0.0,0.0,0.0,0.0
4421,0.0,0.0,0.0,0.0
4422,0.770796,0.0,0.46312975,0.4432077
4423,2.34078,1.8809402093999998,1.4900360499999998,1.3459485
4424,3.7472580000000004,6.644237838975,2.1379275,2.1546733500000004
4425,5.73379,10.22282232975,2.3662219999999996,3.29692925
4426,6.68991,12.234784218749999,2.29320025,3.84669825
4427,7.9426499999999995,15.0534237645,3.446809,4.567023750000001
4428,9.31667,18.4089927555,4.6643574999999995,5.357085250000001
4429,8.441550000000001,17.5476639465,3.7813420000000004,4.85389125
4430,5.445542,11.635061794875,2.270291475,3.13118665
4431,2.445846,5.1829671393000005,1.03632365,1.40636145
4432,1.41948,4.616060880599999,0.613909,0.8162010000000001
4433,0.0,2.50210571535,0.0,0.0
4434,0.0,0.0,0.0,0.0
4435,0.0,0.0,0.0,0.0
4436,0.0,0.0,0.0,0.0
4437,0.0,0.0,0.0,0.0
4438,0.0,0.0,0.0,0.0
4439,0.0,0.0,0.0,0.0
4440,0.0,0.0,0.0,0.0
4441,0.0,0.0,0.0,0.0
4442,0.0,0.0,0.0,0.0
4443,0.0,0.0,0.0,0.0
4444,0.0,0.0,0.0,0.0
4445,1.2047879999999997,2.02802607495,0.442682425,0.6927531
4446,3.169228,5.313555763875,1.560420125,1.8223061
4447,3.180452,5.3848452429,2.415888,1.8287599
4448,3.5522980000000004,6.273981671175001,2.3616525,2.0425713500000002
4449,4.079202,7.44480373725,1.6971175250000001,2.34554115
4450,4.40464,8.227300855500001,1.7862341750000001,2.532668
4451,4.42726,8.450098848000001,1.79138175,2.5456745
4452,3.8785339999999997,7.5612034413,2.092282375,2.23015705
4453,3.801968,7.773604194150001,2.87791575,2.1861316000000004
4454,6.0636600000000005,15.434688543750001,3.0651417499999996,3.4866045
4455,7.35387,23.456611584,2.37787375,4.22847525
4456,4.27112,19.618607538,1.5163805,2.4558940000000002
4457,1.4774860000000003,10.745055337499998,0.7274264,0.8495544500000001
4458,0.0,0.0,0.0,0.0
4459,0.0,0.0,0.0,0.0
4460,0.0,0.0,0.0,0.0
4461,0.0,0.0,0.0,0.0
4462,0.0,0.0,0.0,0.0
4463,0.0,0.0,0.0,0.0
4464,0.0,0.0,0.0,0.0
4465,0.0,0.0,0.0,0.0
4466,0.0,0.0,0.0,0.0
4467,0.0,0.0,0.0,0.0
4468,0.0,0.0,0.0,0.0
4469,1.1015220000000001,1.8893504906999998,0.0,0.63337515
4470,3.337068,5.583025722825,0.0,1.9188141
4471,4.35631,7.165107017325,0.517514875,2.50487825
4472,6.51818,10.873482606,2.378969575,3.7479534999999995
4473,9.890820000000001,16.696250334,4.536383,5.6872215
4474,11.379159999999999,20.0697293835,5.532952,6.543017000000001
4475,14.262,26.7615072585,6.117012000000001,8.20065
4476,17.66617,35.4438490095,6.478962,10.15804775
4477,15.245769999999998,33.80754765825,5.913427,8.766317749999999
4478,10.47474,24.525336519,4.5216674999999995,6.022975499999999
4479,5.04784,11.504959132500002,2.7996309999999998,2.902508
4480,3.303482,8.071877211075,1.798411275,1.8995021500000002
4481,1.5852000000000002,4.19830190775,0.778436175,0.91149
4482,0.0,0.0,0.0,0.0
4483,0.0,0.0,0.0,0.0
4484,0.0,0.0,0.0,0.0
4485,0.0,0.0,0.0,0.0
4486,0.0,0.0,0.0,0.0
4487,0.0,0.0,0.0,0.0
4488,0.0,0.0,0.0,0.0
4489,0.0,0.0,0.0,0.0
4490,0.0,0.0,0.0,0.0
4491,0.0,0.0,0.0,0.0
4492,0.0,0.0,0.0,0.0
4493,0.0,0.0,0.0,0.0
4494,0.0,0.0,0.0,0.0
4495,0.0,0.0,0.0,0.0
4496,1.225326,2.233883973825,0.47505462499999995,0.7045624500000001
4497,4.016505,7.320119161499999,1.60962775,2.309490375
4498,5.74524,10.562662750500001,2.46838975,3.303513
4499,12.234539999999999,23.333866938,5.69952975,7.034860500000001
4500,20.72618,42.001105493249995,9.59956,11.917553499999999
4501,17.702109999999998,41.0381361225,7.65715675,10.17871325
4502,12.939539999999997,34.489168429500005,5.16537325,7.4402355
4503,7.60333,24.786658773000003,2.6974110000000002,4.371914749999999
4504,4.294784,19.6579156095,1.133177575,2.4695007999999996
4505,1.354464,10.112781284325,0.0,0.7788168000000001
4506,0.0,0.0,0.0,0.0
4507,0.0,0.0,0.0,0.0
4508,0.0,0.0,0.0,0.0
4509,0.0,0.0,0.0,0.0
4510,0.0,0.0,0.0,0.0
4511,0.0,0.0,0.0,0.0
4512,0.0,0.0,0.0,0.0
4513,0.0,0.0,0.0,0.0
4514,0.0,0.0,0.0,0.0
4515,0.0,0.0,0.0,0.0
4516,0.0,0.0,0.0,0.0
4517,1.8442809999999998,2.73499918065,0.9579496000000001,1.0604615750000002
4518,5.51046,7.921223050500001,2.8125985,3.1685145
4519,7.0935,10.049463153,3.56512675,4.0787625
4520,9.93772,14.81112849825,5.13136325,5.714189
4521,13.043660000000001,20.576972025,6.643402249999999,7.500104500000001
4522,13.137599999999999,22.703879650500003,6.4181525,7.554119999999999
4523,12.97273,24.03692491275,6.118118750000001,7.45931975
4524,12.324370000000002,24.434140225500002,5.5537475,7.08651275
4525,12.01555,26.14517786025,5.734884,6.90894125
4526,10.246690000000001,24.602110708500003,4.572597,5.891846749999999
4527,6.5076,18.22654138275,2.6569125,3.74187
4528,4.291265,17.69123834325,1.00751775,2.4674773749999996
4529,1.5737299999999999,12.55720446225,0.0,0.9048947500000001
4530,0.0,3.223738027575,0.0,0.0
4531,0.0,0.0,0.0,0.0
4532,0.0,0.0,0.0,0.0
4533,0.0,0.0,0.0,0.0
4534,0.0,0.0,0.0,0.0
4535,0.0,0.0,0.0,0.0
4536,0.0,0.0,0.0,0.0
4537,0.0,0.0,0.0,0.0
4538,0.0,0.0,0.0,0.0
4539,0.0,0.0,0.0,0.0
4540,0.0,0.0,0.0,0.0
4541,1.4738000000000002,0.0,1.0072774,0.847435
4542,5.5736740000000005,0.0,3.4866662500000003,3.2048625500000005
4543,9.64775,3.3075135999,5.3377317500000006,5.54745625
4544,13.957159999999998,13.35300675525,6.43513375,8.025367
4545,18.36646,23.93824323375,7.3683425,10.5607145
4546,19.49032,30.136318785,7.5787295,11.206934
4547,16.23743,28.7390598885,5.0688865,9.33652225
4548,11.53594,22.803482306250004,2.9896595,6.6331655
4549,10.51458,22.354104438,3.42484975,6.0458835
4550,7.83801,17.493581056500002,2.9914597499999998,4.50685575
4551,3.4332960000000003,7.614194875875,1.6701361000000001,1.9741452000000002
4552,2.401993,6.055729776675,1.14317205,1.3811459750000001
4553,1.345146,4.045556934,0.63221075,0.7734589500000001
4554,0.0,0.0,0.0,0.0
4555,0.0,0.0,0.0,0.0
4556,0.0,0.0,0.0,0.0
4557,0.0,0.0,0.0,0.0
4558,0.0,0.0,0.0,0.0
4559,0.0,0.0,0.0,0.0
4560,0.0,0.0,0.0,0.0
4561,0.0,0.0,0.0,0.0
4562,0.0,0.0,0.0,0.0
4563,0.0,0.0,0.0,0.0
4564,0.0,0.0,0.0,0.0
4565,1.705052,2.022572716875,1.090505475,0.9804048999999999
4566,4.9961199999999995,6.269850992475,3.4772232499999998,2.872769
4567,6.7844299999999995,8.61375445695,4.717053999999999,3.9010472499999995
4568,10.62062,13.2817780215,5.681532,6.106856499999999
4569,12.93618,18.3165815565,5.96091275,7.4383035
4570,11.97274,20.103394023,5.513496,6.884325499999999
4571,13.093729999999999,23.712878263499995,6.014602,7.52889475
4572,12.03318,24.004435988250002,5.34096175,6.9190784999999995
4573,11.103510000000002,24.0563438055,4.417481,6.384518250000001
4574,8.80058,21.062463939000004,3.478995,5.0603335000000005
4575,6.38339,17.89506813375,2.5176805,3.67044925
4576,4.236016,16.0606196145,1.6283379999999998,2.4357092000000002
4577,1.682474,9.4410463167,0.70591555,0.96742255
4578,0.0,0.0,0.0,0.0
4579,0.0,0.0,0.0,0.0
4580,0.0,0.0,0.0,0.0
4581,0.0,0.0,0.0,0.0
4582,0.0,0.0,0.0,0.0
4583,0.0,0.0,0.0,0.0
4584,0.0,0.0,0.0,0.0
4585,0.0,0.0,0.0,0.0
4586,0.0,0.0,0.0,0.0
4587,0.0,0.0,0.0,0.0
4588,0.0,0.0,0.0,0.0
4589,0.915707,1.6001559530999998,0.43942962499999993,0.526531525
4590,2.7268779999999997,4.6793692143,1.315553825,1.56795485
4591,3.698378,6.2155407975750006,1.6953434,2.1265673499999997
4592,6.3297300000000005,10.4945183091,3.6716645,3.6395947500000005
4593,10.752669999999998,17.27801371125,6.804375,6.18278525
4594,13.46287,22.035975554249998,7.161114250000001,7.74115025
4595,15.71516,28.608673095,7.604498250000001,9.036217
4596,17.96269,36.189761796,8.12991,10.328546750000001
4597,15.830709999999998,35.97893650125,6.9970444999999994,9.10265825
4598,12.14232,32.5898400375,4.935326000000001,6.981833999999999
4599,7.97405,27.46664232975,2.7405410000000003,4.585078749999999
4600,4.232511,20.85026697675,1.0772259000000002,2.4336938249999998
4601,1.285087,10.555349803199999,0.0,0.7389250249999999
4602,0.0,0.0,0.0,0.0
4603,0.0,0.0,0.0,0.0
4604,0.0,0.0,0.0,0.0
4605,0.0,0.0,0.0,0.0
4606,0.0,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0
4608,0.0,0.0,0.0,0.0
4609,0.0,0.0,0.0,0.0
4610,0.0,0.0,0.0,0.0
4611,0.0,0.0,0.0,0.0
4612,0.0,0.0,0.0,0.0
4613,1.476292,0.0,1.21470895,0.8488678999999999
4614,5.384804,1.7142022676250002,3.471167,3.0962623000000002
4615,7.8633500000000005,6.356916607275,3.967675,4.521426249999999
4616,9.807220000000001,12.86673103125,4.32067125,5.6391515000000005
4617,11.84163,18.136187685,4.593763,6.8089372500000005
4618,10.6052,18.3839108355,4.89253325,6.09799
4619,11.4749,21.234902139,5.91372625,6.598067500000001
4620,10.34546,20.286492039,5.913351,5.9486395000000005
4621,8.700629999999999,18.568302138,4.317901999999999,5.00286225
4622,9.1819,23.1758900325,3.64348275,5.2795925
4623,7.56711,24.622920864,2.583031,4.35108825
4624,4.513778,21.213778459500002,1.48093125,2.59542235
4625,1.55729,11.595097282500001,0.713619575,0.89544175
4626,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0
4629,0.0,0.0,0.0,0.0
4630,0.0,0.0,0.0,0.0
4631,0.0,0.0,0.0,0.0
4632,0.0,0.0,0.0,0.0
4633,0.0,0.0,0.0,0.0
4634,0.0,0.0,0.0,0.0
4635,0.0,0.0,0.0,0.0
4636,0.0,0.0,0.0,0.0
4637,1.211526,2.04048865395,1.059401525,0.69662745
4638,3.886468,6.2553446289,2.8826799999999997,2.2347191
4639,4.72689,7.448611094325001,3.2671545,2.7179617499999997
4640,8.97378,12.38627117745,5.38518425,5.1599235
4641,17.360030000000002,23.312351353500002,8.4224435,9.98201725
4642,17.356559999999998,27.062999775,8.7459565,9.980021999999998
4643,15.127539999999998,27.221976038250002,8.41131425,8.6983355
4644,12.553799999999999,24.692640763500002,7.8047249999999995,7.2184349999999995
4645,8.6838,18.192386862,5.9225375,4.993185
4646,6.57755,14.701845789,3.7872937499999995,3.78209125
4647,5.53902,13.630142375999998,2.2685700749999995,3.1849365
4648,3.901484,11.24028609075,1.2428147,2.2433533
4649,1.6195630000000003,5.475018664349999,0.594263,0.9312487249999999
4650,0.0,0.0,0.0,0.0
4651,0.0,0.0,0.0,0.0
4652,0.0,0.0,0.0,0.0
4653,0.0,0.0,0.0,0.0
4654,0.0,0.0,0.0,0.0
4655,0.0,0.0,0.0,0.0
4656,0.0,0.0,0.0,0.0
4657,0.0,0.0,0.0,0.0
4658,0.0,0.0,0.0,0.0
4659,0.0,0.0,0.0,0.0
4660,0.0,0.0,0.0,0.0
4661,1.7056019999999998,2.60241771915,0.581443225,0.9807211499999999
4662,4.91495,7.3580398893,1.8234304749999999,2.82609625
4663,6.13246,9.03174465375,2.544252,3.5261645
4664,8.38453,12.826384411500001,3.4219095,4.82110475
